aceleracaoMinima,audioMinimo,aceleracaoMaxima,audioMaximo,aceleracaoMedia,audioMedio,aceleracaoVariancia,audioVariancia,aceleracaoRMS,audioRMS,aceleracaoMaxFreAmp1,aceleracaoMaxFreAmp2,aceleracaoMaxFreAmp3,aceleracaoMaxFreAmp4,aceleracaoMaxFreAmp5,aceleracaoMaxFre1,aceleracaoMaxFre2,aceleracaoMaxFre3,aceleracaoMaxFre4,aceleracaoMaxFre5,audioMaxFreAmp1,audioMaxFreAmp2,audioMaxFreAmp3,audioMaxFreAmp4,audioMaxFreAmp5,audioMaxFre1,audioMaxFre2,audioMaxFre3,audioMaxFre4,audioMaxFre5,temperaturaFerramenta,experimento
-165.9511,-981.518,130.1206,1097.219,0.25870791,-31.829521,67.920281,580.6432,67.738926,579.96269,44.757648,39.903827,32.252728,29.561464,27.971566,2688.172,4301.0753,4838.7097,5376.3441,5913.9785,529.8434,481.70563,179.79714,162.68215,147.57749,1075.2688,1612.9032,2150.5376,2688.172,5376.3441,28.75,f010 ap030 al
-185.5272,-904.8555,238.1243,1122.672,-14.113621,-39.051615,88.121388,532.26382,89.011501,532.27324,69.263219,43.715688,37.900422,33.19054,32.547123,1612.9032,5376.3441,6989.2473,7526.8817,8602.1505,541.38454,383.25814,180.04657,133.66029,124.6761,1075.2688,1612.9032,2150.5376,2688.172,3225.8065,28.54,f010 ap030 al
-163.0188,-873.5882,185.6589,871.6165,9.4795461,-11.64397,70.923229,456.86619,71.365729,455.79174,51.110305,40.912013,32.386359,29.597719,28.128231,1612.9032,3225.8065,4301.0753,4838.7097,5913.9785,416.52049,399.29965,107.43301,105.49649,100.29996,1612.9032,2150.5376,2688.172,3763.4409,5913.9785,28.46,f010 ap030 al
-173.0999,-792.8318,185.0064,707.5141,-0.31583564,26.709977,81.048992,341.27672,80.83261,341.40942,50.651962,43.22727,39.884554,35.761787,34.177931,2150.5376,3225.8065,4838.7097,5376.3441,7526.8817,332.16081,207.09339,120.1945,110.17868,93.961056,1075.2688,1612.9032,2150.5376,2688.172,5376.3441,28.33,f010 ap030 al
-156.9514,-732.8814,324.2652,797.7955,8.2455205,40.035145,88.444917,358.41767,88.592665,359.69302,65.122756,64.779498,44.130285,30.93317,25.806378,1612.9032,3763.4409,4838.7097,5376.3441,7526.8817,386.00031,222.52604,178.62974,77.512321,70.171391,1612.9032,2150.5376,2688.172,3763.4409,5376.3441,28.08,f010 ap030 al
-197.7221,-678.0832,210.5619,694.9021,7.5392885,14.511511,84.1359,314.68209,84.248655,314.17489,66.308758,48.876253,42.407099,35.104926,32.704308,1612.9032,4301.0753,5376.3441,7526.8817,8064.5161,327.34405,177.11143,175.1958,81.829635,80.219118,1612.9032,2150.5376,2688.172,3763.4409,5376.3441,28.75,f010 ap030 al
-208.7765,-556.5268,315.7764,899.7016,-23.474977,45.363796,115.1171,455.00549,117.18265,456.04255,75.596926,64.886005,54.647287,54.637258,49.245858,3763.4409,4301.0753,5376.3441,5913.9785,6451.6129,471.40869,331.66754,140.50132,135.12371,94.025428,537.63441,1075.2688,1612.9032,2150.5376,3763.4409,31.3,f025 ap030 al
-361.9244,-707.9113,341.1054,993.6757,-9.3004627,58.669983,142.33276,556.42948,142.25603,558.03247,121.97291,86.903366,65.802521,60.751841,53.493585,3763.4409,4301.0753,4838.7097,5376.3441,8064.5161,722.83103,220.27056,160.85346,84.027372,72.047215,537.63441,1075.2688,1612.9032,2150.5376,3225.8065,30.97,f025 ap030 al
-279.2492,-707.0136,271.8102,872.8677,0.76231094,28.725243,110.76697,469.21501,110.47304,468.83956,99.604267,59.345116,54.444562,38.989181,37.77645,3225.8065,4301.0753,4838.7097,5376.3441,5913.9785,556.80127,287.45789,102.28903,99.394861,99.29175,1612.9032,2150.5376,2688.172,3225.8065,3763.4409,30.77,f025 ap030 al
-343.5099,-847.8494,302.191,943.62,2.8524418,25.902072,112.67884,496.84743,112.41335,496.1937,100.01827,92.548662,39.450278,33.351009,24.587544,2150.5376,2688.172,4301.0753,4838.7097,8064.5161,546.70116,287.41195,174.97223,168.88536,145.48814,1075.2688,1612.9032,2150.5376,2688.172,3225.8065,30.48,f025 ap030 al
-227.0998,-873.2582,210.6277,1091.565,8.5474558,63.921767,107.68374,628.81782,107.73503,630.38349,70.374704,64.44131,60.308808,51.316971,41.033199,3763.4409,4301.0753,4838.7097,5913.9785,7526.8817,743.29417,361.78561,198.52995,127.48306,109.2203,537.63441,1075.2688,1612.9032,2150.5376,3763.4409,31.12,f025 ap030 al
-299.2604,-942.3538,259.9712,1151.307,0.61491697,37.116404,108.50004,645.46251,108.21129,644.8035,90.590349,75.798501,58.474428,35.085639,27.570209,4301.0753,4838.7097,5376.3441,6451.6129,8064.5161,798.21043,304.40832,176.75243,123.1525,117.27389,1612.9032,2150.5376,3763.4409,4301.0753,4838.7097,30.94,f025 ap030 al
-193.4029,-958.0876,192.1723,1015.932,2.2697493,-26.848119,85.694708,619.54021,85.495404,618.46449,71.615853,58.999339,41.302792,30.816172,26.683498,2688.172,4301.0753,4838.7097,5913.9785,6451.6129,746.82393,266.20562,188.78625,148.74645,143.23636,1075.2688,1612.9032,2150.5376,2688.172,3225.8065,30.78,f025 ap030 al
-160.2538,-914.5541,182.2532,886.896,17.43561,-12.972254,79.49906,503.48,81.180686,502.29952,48.740291,46.352118,42.808336,36.811859,33.797158,1612.9032,3763.4409,4301.0753,5376.3441,5913.9785,440.28412,374.83285,256.0399,159.10331,115.82832,1075.2688,1612.9032,2150.5376,2688.172,3225.8065,30.99,f025 ap030 al
-212.9633,-1063.154,237.994,1031.479,17.635481,-56.519633,92.287647,533.23736,93.714857,534.80464,64.584321,57.31416,46.269778,39.660932,36.564857,1612.9032,2688.172,5376.3441,5913.9785,8064.5161,590.11609,278.26918,266.43679,146.23157,100.25621,1075.2688,1612.9032,2150.5376,3763.4409,4301.0753,30.93,f025 ap030 al
-174.1135,-1002.817,197.1008,1028.623,13.520761,-52.80023,81.149912,642.97191,82.054272,643.42052,46.159936,45.303948,39.82886,32.678245,29.956286,1612.9032,2688.172,3225.8065,4838.7097,5913.9785,831.32834,215.88754,162.76627,154.11612,103.63858,537.63441,1075.2688,1612.9032,2150.5376,2688.172,30.79,f025 ap030 al
-177.2772,-912.1317,219.5976,1018.612,16.295148,-43.198697,86.22969,561.57644,87.529018,561.73638,61.109852,38.700512,33.168578,32.021759,31.052817,1612.9032,3763.4409,4301.0753,6451.6129,7526.8817,678.3367,221.9854,182.58447,172.25376,129.381,537.63441,1075.2688,1612.9032,2150.5376,2688.172,31.05,f025 ap030 al
-274.1345,-737.18,297.3257,880.1245,13.141673,-52.414044,115.58729,440.94215,116.02448,442.87411,88.520761,78.013865,57.554602,36.831056,36.448119,1612.9032,2688.172,3763.4409,4838.7097,5376.3441,399.92332,367.62675,195.73569,163.38945,107.92788,537.63441,1075.2688,1612.9032,2150.5376,3225.8065,30.87,f025 ap030 al
-318.9899,-766.1791,484.7362,735.9521,13.284465,-25.307885,164.01218,403.91546,164.11162,403.62822,147.89144,116.99115,61.906955,51.469471,48.836389,1612.9032,4838.7097,5376.3441,5913.9785,6451.6129,494.18807,162.17658,135.48675,116.67128,102.05496,537.63441,1075.2688,1612.9032,2150.5376,2688.172,30.84,f025 ap030 al
-318.9899,-766.1791,254.9931,781.5353,-5.8730198,-45.824137,125.71374,415.3369,125.51463,416.75185,92.597714,86.125228,65.969874,53.160132,50.093076,4301.0753,4838.7097,5913.9785,6451.6129,7526.8817,465.20649,214.53777,142.6244,139.78984,121.39616,1075.2688,1612.9032,2150.5376,2688.172,3225.8065,30.81,f025 ap030 al
-295.0444,-772.2768,263.174,666.4565,-6.8858649,-50.121642,126.30035,281.34087,126.15026,285.0291,109.20209,75.229463,62.789483,48.542971,39.59632,1075.2688,3763.4409,4301.0753,4838.7097,5376.3441,301.3789,172.16178,84.300843,77.375631,74.1784,1075.2688,1612.9032,2150.5376,5376.3441,7526.8817,30.87,f025 ap030 al
-285.0424,-503.029,241.3224,701.7801,-12.023426,45.074971,119.71972,223.97543,120.00303,227.87822,97.350492,61.706341,59.665195,44.962798,43.178486,1075.2688,3763.4409,4301.0753,4838.7097,5376.3441,230.30914,123.77271,88.027471,74.862252,61.624551,1075.2688,1612.9032,2150.5376,5376.3441,7526.8817,30.84,f025 ap030 al
-298.0071,-600.609,284.9068,520.7677,-9.9692542,35.321817,120.03618,270.70405,120.12918,272.28007,82.315137,75.198155,67.520444,55.205311,47.527251,4301.0753,4838.7097,5913.9785,6451.6129,7526.8817,276.95216,142.49359,106.77859,92.11388,88.000145,1075.2688,1612.9032,2150.5376,3225.8065,5376.3441,30.98,f025 ap030 al
-336.0405,-598.7953,293.0924,520.7677,-15.451972,10.445632,141.30522,275.54113,141.77148,275.00186,113.02166,78.652333,74.091958,59.399923,48.390762,1612.9032,4838.7097,5376.3441,5913.9785,6451.6129,325.85123,138.68588,94.747886,75.735011,65.870375,537.63441,1075.2688,1612.9032,2688.172,3225.8065,30.79,f025 ap030 al
-264.2209,-862.2101,293.0924,496.1099,-10.913264,33.737814,109.56528,311.29211,109.81554,312.28644,80.47487,56.129869,52.338977,49.027961,48.917071,1612.9032,3763.4409,4838.7097,5913.9785,7526.8817,291.00362,222.07804,161.88665,109.37526,84.925963,537.63441,1075.2688,1612.9032,2150.5376,2688.172,30.86,f025 ap030 al
-249.342,-347.8361,223.0881,344.8647,-4.2976046,3.7745261,104.19164,135.60971,104.00151,135.29929,67.872254,56.306746,45.991082,43.115734,39.825044,1612.9032,4838.7097,5913.9785,6451.6129,6989.2473,98.500982,81.224021,59.382026,56.119395,55.537411,3225.8065,4301.0753,5376.3441,6989.2473,8064.5161,30.86,f025 ap030 al
-199.8043,-686.5466,227.892,651.3517,-0.69472136,13.407,102.21275,304.94114,101.94145,304.42007,89.469275,55.957548,43.87081,39.502437,39.353581,1612.9032,3225.8065,4838.7097,5376.3441,5913.9785,314.98392,155.44751,112.66912,91.858681,87.775288,1612.9032,2150.5376,2688.172,3225.8065,8064.5161,31.05,f025 ap030 al
-215.4455,-554.5491,199.1714,831.4364,10.914803,20.928165,72.735656,373.79582,73.357462,373.382,65.24627,35.267591,35.176577,21.742203,20.775469,1612.9032,2688.172,5913.9785,7526.8817,9139.7849,384.88131,236.8328,175.68363,113.59917,92.013337,1075.2688,1612.9032,2150.5376,2688.172,3225.8065,30.91,f025 ap030 al
-160.2052,-447.8882,247.0207,430.8522,9.1680869,-3.0853546,79.778318,244.09744,80.09119,243.46345,53.64943,38.144336,33.78537,33.180276,32.559361,1612.9032,2688.172,4301.0753,5913.9785,7526.8817,253.32796,166.35209,77.387285,72.261842,57.386538,1075.2688,1612.9032,3225.8065,4838.7097,5376.3441,31.01,f025 ap030 al
-160.7682,-475.5069,230.4657,431.726,14.741628,18.567609,83.149501,200.96382,84.226972,201.28399,72.377016,46.974183,30.599012,30.234089,30.022244,1612.9032,3763.4409,4838.7097,5376.3441,6451.6129,162.47257,94.810235,81.984105,75.390918,65.260362,537.63441,1612.9032,2150.5376,2688.172,8064.5161,30.96,f025 ap030 al
-239.8105,-522.2003,250.0419,631.6724,17.769599,8.6983032,99.470999,316.48221,100.78356,315.7547,75.081217,68.103112,51.497641,38.144193,30.930848,1612.9032,4301.0753,4838.7097,5376.3441,5913.9785,379.31413,175.79371,76.392936,63.588019,53.65361,1612.9032,2150.5376,2688.172,5376.3441,6989.2473,31.02,f025 ap030 al
-237.8823,-456.038,217.1705,656.5506,1.3540442,31.544419,100.45613,258.7785,100.19632,260.00626,83.978595,49.619843,46.905942,46.151336,34.792795,1612.9032,3763.4409,4301.0753,5913.9785,7526.8817,279.42228,149.47862,113.54247,76.06921,66.659597,1612.9032,2150.5376,5376.3441,6989.2473,7526.8817,30.81,f025 ap030 al
-221.9767,-439.76,219.518,374.0505,-9.6814261,-0.64063497,86.437401,190.96547,86.747912,190.45526,82.314991,42.563895,33.023125,28.766921,28.073822,2688.172,4301.0753,4838.7097,5376.3441,5913.9785,155.95436,138.0735,74.778836,72.280114,64.526259,1075.2688,1612.9032,2150.5376,2688.172,3225.8065,31.08,f025 ap030 al
-301.9423,-649.1319,263.3813,716.5218,-3.075403,-7.8211909,111.96737,365.74466,111.70993,364.84927,113.75473,53.440286,52.30318,40.999227,33.248933,4301.0753,4838.7097,5376.3441,5913.9785,6989.2473,441.35018,208.58647,111.58555,70.037935,58.497221,1075.2688,1612.9032,2150.5376,3225.8065,3763.4409,31.04,f025 ap030 al
-378.5685,-689.3003,329.6902,924.4828,-6.1791908,48.758617,135.8727,487.73024,135.64973,488.86205,102.43165,92.535987,72.225059,65.287746,42.080297,3763.4409,4301.0753,4838.7097,5376.3441,6451.6129,610.11894,233.02309,134.43602,88.701456,76.244219,1075.2688,1612.9032,2150.5376,3225.8065,3763.4409,30.79,f025 ap030 al
-215.3341,-591.4605,298.3798,924.4828,-24.941481,41.673201,109.12654,458.50099,111.65571,459.16841,75.716849,55.267694,52.401772,43.532408,41.96989,3763.4409,4301.0753,5376.3441,5913.9785,6451.6129,451.46144,342.02832,161.41637,130.31553,96.328423,537.63441,1075.2688,1612.9032,2150.5376,3763.4409,30.92,f025 ap030 al
-216.7778,-485.2612,71.65923,853.9643,-72.265252,61.800672,63.961074,371.29597,96.391343,375.41821,72.265252,52.563738,40.82034,24.259112,24.189232,0,3225.8065,4301.0753,4838.7097,8064.5161,282.59819,273.62382,207.36248,148.52228,90.881431,537.63441,1075.2688,1612.9032,2688.172,3225.8065,58.48,f010 ap100 al
-239.0119,-463.7554,197.3568,680.8092,-51.045818,122.21424,77.247538,264.8351,92.417247,291.03073,53.751854,51.320258,49.043906,45.14584,38.485769,0,1612.9032,4838.7097,6451.6129,7526.8817,227.08958,170.17426,122.87131,107.24649,84.227575,0,537.63441,1612.9032,3225.8065,3763.4409,57.93,f010 ap100 al
-202.1911,-683.7805,126.4007,865.5542,-25.667428,-117.16751,72.019256,460.93658,76.274854,474.39919,39.289386,34.170995,33.826103,30.259658,29.970009,1612.9032,2688.172,4838.7097,6989.2473,7526.8817,425.39988,345.98024,235.11125,168.5076,117.79744,0,537.63441,1075.2688,1612.9032,2150.5376,58.94,f010 ap100 al
-234.3556,-507.7604,203.5297,1034.93,2.5681034,13.178148,88.808476,422.62633,88.607925,421.70076,62.487957,61.464852,41.957233,38.182477,29.549393,3763.4409,4301.0753,4838.7097,5913.9785,6451.6129,399.93265,347.89187,221.63951,119.26535,83.386675,537.63441,1075.2688,1612.9032,2150.5376,3225.8065,54.98,f010 ap100 al
-241.6678,-456.4369,175.1774,492.9571,9.8519979,-63.20547,85.803534,221.17823,86.139062,229.46272,68.365041,46.663488,44.249782,42.182913,26.459374,2688.172,4301.0753,4838.7097,5913.9785,8602.1505,197.11029,158.78527,118.60142,65.879391,63.545284,0,537.63441,1075.2688,2150.5376,3225.8065,55.58,f010 ap100 al
-82.04847,-330.1665,736.5269,483.5318,217.54719,-29.65096,243.0921,180.10973,325.73692,182.05829,273.95705,218.7168,135.21281,88.278667,87.71534,0,537.63441,1075.2688,2150.5376,3763.4409,149.64815,146.98462,85.999221,64.889737,50.926211,537.63441,1075.2688,1612.9032,2688.172,3225.8065,56.87,f010 ap100 al
112.4978,-287.8095,488.4071,267.8778,296.01969,-8.7364257,81.401757,137.48696,306.95027,137.39689,297.6112,45.763538,42.417697,35.612803,34.386133,0,537.63441,6451.6129,6989.2473,7526.8817,123.21518,91.490859,59.913478,59.017936,49.282984,1075.2688,1612.9032,2150.5376,2688.172,3225.8065,57.41,f010 ap100 al
32.79644,-294.1732,404.1318,287.8201,203.52644,3.9995682,71.845564,147.69725,215.77116,147.3561,204.62067,35.917074,35.608421,34.748124,32.800257,0,1075.2688,5376.3441,7526.8817,8064.5161,128.78178,98.407794,71.297471,61.772318,41.618845,537.63441,1612.9032,2688.172,3225.8065,7526.8817,56.7,f010 ap100 al
-55.58033,-242.1319,276.4582,351.4601,147.32566,15.656858,66.470049,139.36471,161.55337,139.87064,148.11774,36.542722,34.090613,33.799765,27.022518,0,537.63441,3763.4409,4301.0753,7526.8817,90.240575,84.161162,77.868997,65.556212,53.567393,537.63441,1612.9032,2150.5376,2688.172,3225.8065,57.32,f010 ap100 al
-55.58033,-407.3452,228.4894,357.7598,90.248583,-7.1432932,60.292858,188.48145,108.44628,188.11249,90.733791,56.20352,23.846939,22.449056,20.833114,0,3763.4409,4838.7097,5376.3441,8064.5161,170.50533,162.79459,57.905706,49.17054,43.840106,1075.2688,1612.9032,2150.5376,2688.172,4838.7097,57.37,f010 ap100 al
-109.4162,-355.5637,220.1775,365.6808,53.201053,21.441854,67.653784,187.77598,85.923864,188.49673,53.48708,37.63236,35.519953,35.338732,31.754254,0,4838.7097,5376.3441,7526.8817,8064.5161,209.7204,76.838393,69.589387,59.798172,57.121347,537.63441,1075.2688,1612.9032,2150.5376,2688.172,57.36,f010 ap100 al
-169.8719,-448.9587,239.8989,335.311,31.894631,-42.374361,77.319069,220.03772,83.447808,223.50228,44.384794,43.538872,39.411133,39.103721,38.346896,1075.2688,3763.4409,4301.0753,5376.3441,5913.9785,174.55891,147.51731,129.60601,98.456745,94.421743,1075.2688,1612.9032,2150.5376,2688.172,3225.8065,57.09,f010 ap100 al
-144.45,-761.2095,174.4837,386.7046,-5.2704449,-76.102696,75.290916,281.51431,75.27407,290.89195,71.809807,43.372571,30.836807,22.869313,22.743625,3763.4409,5376.3441,7526.8817,8064.5161,9139.7849,251.59473,193.7689,190.93522,76.511851,70.200781,0,537.63441,1075.2688,2150.5376,2688.172,56.35,f010 ap100 al
-136.4724,-623.6759,174.4837,713.6461,1.018764,62.063064,71.689583,355.27789,71.504901,359.72103,45.386744,31.232011,30.521061,28.604639,25.635691,537.63441,3763.4409,4301.0753,4838.7097,7526.8817,309.07302,240.73234,225.91727,182.69004,79.904061,537.63441,1612.9032,2150.5376,2688.172,6989.2473,57.21,f010 ap100 al
-154.7887,-668.8916,127.3554,745.9149,-0.67413021,-79.09912,57.625311,403.13163,57.47498,409.75934,32.450837,27.400693,24.247603,23.562546,23.305396,1612.9032,3225.8065,3763.4409,5376.3441,5913.9785,366.83315,357.82365,95.879708,95.638547,93.848356,537.63441,1075.2688,2688.172,3225.8065,3763.4409,57.02,f010 ap100 al
-137.1393,-722.2486,155.3785,671.3757,-3.7381538,70.213531,56.97777,401.97346,56.948041,406.99942,34.510499,23.632571,23.478189,23.243605,22.167948,1612.9032,3225.8065,5376.3441,5913.9785,6989.2473,363.13294,357.65362,110.90651,97.260662,96.429333,537.63441,1075.2688,2688.172,3225.8065,4301.0753,56.48,f010 ap100 al
-165.3403,-635.2831,154.3703,631.6275,1.9389792,-71.354756,65.365905,323.37893,65.219725,330.3123,41.310572,38.112202,28.989329,28.858923,28.317747,3225.8065,3763.4409,4838.7097,5913.9785,7526.8817,271.40995,198.29844,190.19089,188.36223,97.74477,537.63441,1075.2688,1612.9032,2150.5376,2688.172,57.11,f010 ap100 al
-167.3456,-349.0111,164.496,566.6618,17.220467,51.948224,74.076748,245.69937,75.858848,250.48748,55.540641,46.717613,32.670168,25.189848,24.96066,537.63441,3763.4409,5376.3441,8064.5161,9677.4194,188.42887,166.07677,162.7362,108.1636,85.147551,537.63441,1075.2688,1612.9032,2150.5376,2688.172,57.09,f010 ap100 al
-190.304,-324.255,239.4959,657.9597,-1.2915087,60.185771,89.946574,245.25547,89.715049,251.89465,66.549265,47.619443,41.782362,38.331398,34.389063,1075.2688,3763.4409,4301.0753,7526.8817,8064.5161,268.47893,132.06526,94.315156,88.916909,65.935153,537.63441,1612.9032,2150.5376,2688.172,3225.8065,57.27,f010 ap100 al
-120.1024,-324.255,188.1802,287.0269,14.692435,-23.454783,63.972981,138.61556,65.471556,140.22001,49.843497,29.372387,28.496931,23.90497,20.694003,537.63441,1075.2688,4301.0753,4838.7097,7526.8817,152.99092,88.273698,46.216265,36.935725,30.543573,537.63441,1075.2688,1612.9032,4838.7097,5913.9785,57.73,f010 ap100 al
-126.7735,-470.5507,209.2986,382.4067,28.107927,-6.4734053,66.772862,217.04661,72.28297,216.56226,39.768899,34.646599,30.533775,29.716111,28.259045,0,3225.8065,3763.4409,4838.7097,6989.2473,216.0897,137.89757,93.002816,89.905577,62.376256,537.63441,1075.2688,1612.9032,2150.5376,2688.172,57.54,f010 ap100 al
-174.2597,-427.5448,139.9095,308.7744,13.670663,-2.2763934,64.726654,151.8955,65.98502,151.50592,40.196887,34.012492,29.575092,28.759928,28.276286,3225.8065,4838.7097,5376.3441,5913.9785,8064.5161,117.6418,106.60854,71.712957,52.840163,42.710969,537.63441,1075.2688,2150.5376,2688.172,6451.6129,57.85,f010 ap100 al
-111.7058,-446.382,175.3396,464.0365,28.46173,0.97058907,61.420243,210.75383,67.545117,210.19181,40.144824,35.105643,28.61475,25.108514,23.745526,0,5376.3441,5913.9785,6451.6129,8064.5161,209.55838,129.96109,110.24443,92.605351,48.02989,537.63441,1075.2688,1612.9032,2150.5376,2688.172,56.38,f010 ap100 al
-178.4068,-235.4563,168.6973,283.1808,4.8055166,32.390942,74.1374,116.5161,74.094904,120.63406,51.385007,39.580609,33.360066,30.974102,27.877828,537.63441,4301.0753,4838.7097,5376.3441,5913.9785,113.1522,55.444572,53.203312,40.505301,38.029054,537.63441,1075.2688,1612.9032,2688.172,7526.8817,56.68,f010 ap100 al
-862.8822,-383.374,204.5219,416.764,-229.90122,-10.5239,205.56752,181.53521,308.03669,181.35478,231.13725,202.6592,140.49789,80.577038,55.587867,0,537.63441,1075.2688,3763.4409,4301.0753,151.51004,119.91837,97.340902,95.921597,60.60886,537.63441,1612.9032,2150.5376,2688.172,3225.8065,57.11,f010 ap100 al
-460.9806,-453.561,-3.878571,317.6817,-208.89294,-61.180438,94.577822,198.92572,229.20164,207.61232,210.01602,76.980886,52.307726,41.274776,40.497518,0,4301.0753,4838.7097,5376.3441,5913.9785,166.9427,122.48374,112.03427,85.502001,83.128817,537.63441,1075.2688,1612.9032,2150.5376,3225.8065,58,f010 ap100 al
-423.668,-717.3772,75.98335,990.4747,-159.90043,-30.942346,92.787422,439.69803,184.74743,439.61109,160.76011,72.366496,44.273023,40.740108,40.106954,0,2688.172,4301.0753,4838.7097,5376.3441,458.87577,330.42731,171.1372,130.19311,109.23854,537.63441,1075.2688,1612.9032,2688.172,3225.8065,57.7,f010 ap100 al
-257.497,-752.643,14.51596,986.1124,-135.39333,-45.222932,60.972289,485.63446,148.42201,486.44092,136.12125,38.317151,37.926368,37.159123,28.373035,0,2688.172,4838.7097,7526.8817,9677.4194,509.26355,270.41362,209.87499,207.20379,136.96073,537.63441,1075.2688,1612.9032,2150.5376,2688.172,57.1,f010 ap100 al
-283.497,-538.2782,119.4341,567.8202,-121.02762,116.87246,73.995695,267.36783,141.75249,291.13992,121.67831,45.472887,45.225763,44.126824,37.060256,0,1612.9032,4838.7097,6451.6129,7526.8817,194.26028,163.0609,121.5815,117.50081,117.10972,0,537.63441,1612.9032,2688.172,3225.8065,56.88,f010 ap100 al
-253.5173,-507.6061,55.36034,769.5753,-97.56063,43.962497,62.732682,354.7691,115.89832,356.53998,98.08515,52.697745,43.327359,24.177639,21.684679,0,537.63441,3225.8065,4301.0753,4838.7097,260.91394,240.51917,216.31397,166.57289,99.826461,537.63441,1075.2688,1612.9032,2150.5376,3225.8065,56.39,f010 ap100 al
-285.7994,-773.0148,293.6076,942.5846,3.3060588,47.839229,128.80976,558.20759,128.50557,558.7567,78.844114,78.086521,61.930249,50.811817,48.07196,1612.9032,3763.4409,4301.0753,4838.7097,5913.9785,573.25729,428.92347,155.40733,149.5627,142.68291,537.63441,1075.2688,1612.9032,2150.5376,2688.172,59.47,f025 ap100 al
-268.9035,-701.6396,245.2854,905.0397,-12.130842,56.98426,105.92763,520.49194,106.33821,522.21675,89.156474,54.257178,48.632389,44.802428,40.522538,1612.9032,4301.0753,4838.7097,5376.3441,5913.9785,541.51102,369.987,201.13727,132.95096,122.92882,537.63441,1075.2688,1612.9032,2150.5376,2688.172,58.76,f025 ap100 al
-214.7026,-754.6127,238.2512,880.0689,5.5419827,-22.959294,95.11349,471.87889,95.020588,471.1752,67.430948,60.763554,47.202034,45.435417,34.302717,4301.0753,5376.3441,5913.9785,7526.8817,8064.5161,390.1132,373.1172,241.73825,147.12472,143.03744,1075.2688,1612.9032,2150.5376,2688.172,3225.8065,56.68,f025 ap100 al
-242.9173,-754.6127,247.9801,1027.995,10.483402,-12.299225,88.65401,552.65885,89.03598,551.31638,56.860485,42.691861,38.578823,38.290134,33.34028,3225.8065,4301.0753,4838.7097,8064.5161,8602.1505,698.52234,242.91834,129.24574,86.913964,82.222278,537.63441,1075.2688,1612.9032,2150.5376,2688.172,57.05,f025 ap100 al
-225.9771,-720.7972,247.9801,776.2233,11.410192,1.394497,96.631658,453.62988,97.04605,452.41749,67.438802,60.95973,54.228039,45.108495,33.586011,1612.9032,3225.8065,4301.0753,4838.7097,6451.6129,468.00336,267.58029,189.60905,140.39118,135.85685,1075.2688,1612.9032,2150.5376,2688.172,3763.4409,56.84,f025 ap100 al
-274.8399,-836.5607,270.4799,1060.74,3.2412469,-40.465786,94.598887,506.11902,94.40127,506.38338,74.161848,44.400617,40.926393,38.745083,37.45437,1075.2688,2688.172,3225.8065,5376.3441,5913.9785,520.25978,402.44032,149.62861,119.69922,98.644569,537.63441,1612.9032,2150.5376,2688.172,3225.8065,58.07,f025 ap100 al
-268.1214,-876.6142,271.4337,969.4774,2.2323817,-34.625283,125.33317,562.63544,125.01754,562.19634,112.95798,62.775332,52.349399,46.34255,42.333449,4301.0753,5376.3441,5913.9785,6451.6129,8602.1505,592.89911,447.19263,169.4312,132.17783,101.44432,537.63441,1075.2688,1612.9032,2150.5376,2688.172,57.77,f025 ap100 al
-262.5696,-910.5805,190.2943,1197.829,-2.251157,-57.543407,105.69011,610.29512,105.43117,611.37518,73.851858,48.468269,47.988617,47.686789,44.873785,3225.8065,3763.4409,4301.0753,4838.7097,5376.3441,550.94454,511.76571,219.56607,197.31922,189.78357,537.63441,1075.2688,1612.9032,2150.5376,2688.172,57.38,f025 ap100 al
-268.5512,-910.5805,310.474,965.8114,-11.962289,-51.725499,147.78654,616.33225,147.87549,616.85461,151.95276,76.668025,52.702783,47.94939,41.10601,3225.8065,3763.4409,4301.0753,4838.7097,5913.9785,611.09229,486.03786,240.00285,173.38877,157.37375,537.63441,1075.2688,1612.9032,2150.5376,2688.172,57.67,f025 ap100 al
-313.8338,-1082.032,299.3917,1017.006,-14.485812,-88.954745,130.15726,613.26158,130.61454,618.05464,90.618806,83.311729,69.835573,50.861515,49.01859,3763.4409,4301.0753,4838.7097,5913.9785,6451.6129,544.20679,514.52041,323.76493,219.66342,121.61059,537.63441,1075.2688,1612.9032,2150.5376,2688.172,57.34,f025 ap100 al
-272.5874,-1082.032,248.7694,974.4677,-0.0095627786,-82.909332,95.810908,550.82078,95.554386,555.56729,59.939963,48.735778,43.67754,42.986273,42.252309,1075.2688,3763.4409,4301.0753,5376.3441,6989.2473,509.00469,403.12618,281.57501,229.32817,133.70239,537.63441,1075.2688,1612.9032,2150.5376,2688.172,58.08,f025 ap100 al
-189.7058,-965.7495,188.4117,983.3131,-7.2780555,-64.741652,82.685871,653.35152,82.785035,654.81064,73.342695,63.866708,27.422078,24.429465,23.087771,2688.172,3763.4409,4301.0753,6451.6129,6989.2473,781.96949,327.01843,197.58921,175.85897,154.30193,1075.2688,1612.9032,2150.5376,2688.172,3225.8065,57.59,f025 ap100 al
